photo,comment,comment_en,sequence_length
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/0a647496730eaf94708e873cf73643b0940b75ef.jpg,ถนนเป็นหลุมบ่อขนาดลึก จนทำให้ยางรถยนต์ผมแตกทั้งหน้าหลัง2เส้น ทั้งที่ไม่ได้ขับเร็วมาก เพราะเห็นว่าสภาพถนนไม่ดีมาเป็นอาทิตย์-2อาทิตย์​แล้ว เข้าใจว่ามีฝนตกตลอดช่วงอาทิตย์​ไม่สามารถ​ซ่อมแซมแบบถาวรได้ แต่ก็ควรจะหายางมะตอยหรือหินกรวดมาลงปะชั่วคราวก็ยังดี,"The road is a deep potho. Until causing the tires to crack the whole front, back, 2 lines Despite not driving very fast Because he saw that the road condition was not good for a week-2 week Understand that it rains throughout the week cannot be permanently repaired. But it is good to find asphalt or gravel.",249
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/78648bf0c25f3062eeeecc14b5b20c9984460270.jpg,ฝาท่อระบายน้ำชำรุด,Damaged drainage lid,18
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/97b5b0a93b9ecbef04705f828464079236f4b771.jpg,1. วิ่งตรงมาจากทางเส้นโรงเรียนศรีอยุธยา จะเจอแยกไฟแดงราชปรารภ ที่จะตรงขึ้นจตุรทิศ2. ตรงแยกนั้นเลยก่อนหน้านี้มีการเจาะถนนเป็นวงกว้างมากๆ3. ตอนนี้มีการถมยางมะตอย  ปิดฝาท่อ แต่ถนนช่วงนี้ยุบมากๆ เป็นวงหลุมกว้างมาก คาดว่าไม่นานน่าจะยุบจนมีรถตกลงไปแน่ ๆ4. หลุมดังกล่าวนี้ก่อนนี้ยังไม่ยุบเท่านี้ แต่จากการใช้งานถนนเส้นนี้เกือบทุกวัน พบว่ามันยุบลงเรื่อยๆ น่ากลัวและอันตรายมากๆ5. ภาพถ่ายช่วงค่ำ อาจเหมือนไม่ยุบมาก แต่ของจรองตือยุบเป็นวงกว้างมาก ช่วยปรับปรุงประสานงานแก้ไขให้ประชาชนหน่อยนะคะ ขอบคุณมาก,"1. Run straight from the Sri Ayutthaya School line. Will find the red light intersection That will be straight up to Chaturathit 2. At the intersection, before this, the road was very wide. 3. Now there is a filling of asphalt covering the pipe lid, but the road is very collapsed. Is a very wide hole Expected not long to collapse until the car will definitely fall. 4. This hole before this has not been collapsed. But from the use of this road almost every day Found that it collapsed continuously Scary and very dangerous. 5. Evening photos May not be very collapsed But the stunts collapsed very wide Please improve, coordinate, edit the public. Thank you very much.",497
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/0d0d43c58501ee4fa1a6cbea804dcd66bb2d6dcc.jpg,มีหน่วยงานมาเอาป้ายไม่ให้เลี้ยวขวาออกจากสุขุมวิท1ออกไป ทำให้รถเลี้ยวขวาเยอะกว่าเมื่อก่อนอีก ขับรถลงด่วนก็ลงไม่ได้ รถเมล์ก็ไปไม่ได้ติดหนักกว่าเดิมอีก แก้ไขแบบนี้หรอไม่คิดถึงผลที่ตามมาเลย แย่มาก,There is an agency to take the sign from turning right from Sukhumvit 1. Causing the car to turn right a lot more than before I can't drive down. The bus did not go harder than before. Edit like this? Do not think of the consequences that are very bad.,192
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/8b9f05d54adf94f403b2649bb575c02223fa3edf.jpg,ข้อเสนอแนะค่ะการชำระภาษีที่ดินและสิ่งปลูกสร้าง ควรมีช่องทางการชำระมากกว่าการต้องไปชำระที่สำนักงานเขตเท่านั้น,Suggestions. Payment of land taxes and buildings. There should be more payment channels than having to pay at the district office only.,109
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/95bc85c8ce6ce46ad910dc59792e8b57f7b68308.jpg,ป้ายห้ามเลี้ยวขวาซอย.1 หายไปไหนรถเลี้ยวกันมั่วเลย ตำรวจเอาออกไปทำไม,"No sign, turn right, Soi 1 Where did the car go? Why did the police take it out?",67
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/75c2ff29b132d47a894ae000ac840d49df0c8f17.jpg,แมวจรเต็มหมูบ้าน ที่กำลังท้องก็มีค่ะ,Freshwater cat house There are also pregnant.,36
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/ed21c9957493c2599d37d575798bbbb5261f9aca.jpg,ฟุตบาทชำรุด,Damaged footpath,11
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/82e8ced8bf45036152378cbfa6094644f32009ac.jpg,พื้นถนนมีน้ำท่วมขังตรงทางโค้ง เลยสามแยกวัดสุทธทโภชน์ มุ่งหน้าพระจอมเกล้าลาดกระบัง รถที่มาเลนขวาสุดต้องรีบเบี่ยงเข้าเลนกลาง อันตรายมากท่วมทึกครั้งที่ฝนตกเป็นแบบนี้มาหลายปีแล้วไม่ยอมแก้ไขปัญหาสักที ความสูงระดับข้อเท้า น้ำท่วมมากกว่า 1 สัปดาห์,"The road floor is flooded at the curve. Therefore, the Sam intersection of Wat Sutthaphoch Heading King Mongkut Lat Krabang The car that came to the far right must quickly deviate into the middle lane. Very dangerous. Flooding the rain like this for many years and refused to solve the problem once. Akkot level height More than 1 week of flood",242
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/3fbaf0cd7f4def661f8386ea4659f861274b6a7f.jpg,ปากซอยสุขุมวิท 1  ป้ายห้ามเลี้ยวขวาหายไปไหน จากเมื่อก่อนมีป้ายห้ามเลี้ยวขวาเพื่อไม่ให้เกิดการขวางทางรถที่ลงมาจากด่วนเพลินจิต  แต่ตอนนี้เจ้าหน้าที่คิดอะไรอยู่ถึงได้เอาป้ายออก ทั้งๆที่รู้ว่าเอาออกแล้วจะทำให้รถที่ออกจากซอยแล้วเลี้ยวขวาจะเป็นจระเข้ขวางคลอง ขวางถนนรถที่ลงด่วนเพลินจิตเลี้ยวซ้ายไปสุขุมวิทไม่ได้ทำให้เกิดการจราจรติดขัด หรือแกล้งทำเป็นไม้รู้ ประชาชนที่ลงด่วนไปสุขุมวิท ปกติรถก็ติดหนักอยู่แล้ว การทำอย่างนี้ยิ่งจะเป็นการเพิ่มปัญหาจราจรเข้าไปอีก ต้องการให้ติดตั้งป้ายเหมือนเดิมเพื่อลดปัญหาที่จะเกิดขึ้นในอนาคต,"At the mouth of Soi Sukhumvit 1, no turn, turn right anywhere. From before, there was a sign for not turning right in order to prevent the way down the car that came down from Ploenchit. But now the officer thinks what to remove the sign Despite knowing that it will be removed and will make the car out of the alley and turn right to be a crocodile blocking the canal Blocking the streets that are urgently go down to Ploenchit left to Sukhumvit does not cause traffic jams. Or pretend to be a wood People who go to Sukhumvit Normally, the car is already stuck. Doing this will increase traffic problems again. Want to install the same sign to reduce the problem that will occur in the future",516
